Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistClaw	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	AttElec	AttFire	AttIce	AttWind	AttEarth	AttDark	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive
7026	7026	KNIGHT	MONSTER	MAGIC	67	100		AGGR	0			0	ent_hu	0	86	55	65	10	133	200	3419	6	10	1000	2000	2000	69	110	170	100	2000	650	0	0	0	0	10	0	5	15	15	15	15	15	15	10	0	0	0	30	0	0	0	0	0	0	0	1	0	1.0	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7027	7027	S_KNIGHT	MONSTER	MELEE	70	100		AGGR	0		SLOW,CURSE	0	ent_red	0	89	49	77	10	120	224	6935	10	7	1000	2000	2000	75	125	150	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	0	0	35	0	0	0	0	0	0	0	1	0	2.0	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7028	7028	S_KNIGHT	MONSTER	MELEE	72	100		AGGR	0		SLOW,CURSE	0	ent_black	0	94	75	75	10	123	229	7106	10	10	1000	2000	2000	78	125	150	100	2000	150	0	0	0	0	3	0	15	20	15	15	15	15	15	0	0	0	0	40	0	0	0	0	0	0	0	1	0	2.0	0	25	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7029	7029	S_PAWN	MONSTER	MAGIC	35	100			0			0	ice_snow_monster	0	35	23	42	12	59	110	1389	5	7	156	234	1184	41	90	100	100	2000	850	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7030	7030	S_PAWN	MONSTER	MELEE	31	100			0			0	ice_snow_whale	0	37	25	49	12	55	101	1571	10	9	528	792	1750	37	100	100	100	2000	150	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7031	7031	S_PAWN	MONSTER	MELEE	33	100			0			0	ice_snow_ANIMAL	0	37	49	25	12	73	89	1733	10	9	560	840	1862	39	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7032	7032	KNIGHT	MONSTER	MELEE	35	100			0		STUN,SLOW	0	ice_snow_dog	0	38	25	50	13	59	110	1852	10	9	592	888	1974	41	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7033	7033	KNIGHT	MONSTER	MELEE	36	100			0		STUN,SLOW	0	ice_snow_man	0	38	50	25	13	78	95	3010	5	9	608	912	4060	42	90	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7034	7034	KNIGHT	MONSTER	MELEE	38	100			0		STUN,SLOW	0	ice_snow_giant_man	0	26	39	51	13	63	117	3249	5	9	640	960	4284	44	80	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7035	7035	S_KNIGHT	MONSTER	MELEE	40	100			0		STUN,SLOW	0	ice_snow_golem	0	51	26	39	13	66	122	3500	5	9	672	1008	4508	46	70	100	100	2000	150	0	0	0	20	0	0	0	2	40	40	40	40	40	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7036	7036	S_PAWN	MONSTER	MAGIC	52	100			0			0	ice_snow_monster	0	67	50	34	17	106	130	1906	7	2	168	253	1045	59	90	100	100	2000	850	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7037	7037	S_PAWN	MONSTER	MELEE	53	100			0			0	ice_snow_whale	0	68	50	34	17	107	144	2360	7	2	273	410	1278	60	100	100	100	2000	150	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7038	7038	S_PAWN	MONSTER	MELEE	54	100			0			0	ice_snow_ANIMAL	0	69	52	35	17	109	134	2433	7	2	278	417	1302	62	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7039	7039	KNIGHT	MONSTER	MELEE	54	100			0		STUN,SLOW	0	ice_snow_dog	0	69	52	35	17	110	146	3244	12	7	382	573	2170	62	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7040	7040	KNIGHT	MONSTER	MELEE	55	100			0		STUN,SLOW	0	ice_snow_man	0	71	53	35	18	112	161	2508	7	2	283	424	1326	63	90	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7041	7041	KNIGHT	MONSTER	MELEE	56	100			0		STUN,SLOW	0	ice_snow_giant_man	0	72	54	36	18	113	138	5382	7	7	482	723	4500	64	80	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7042	7042	S_KNIGHT	MONSTER	MELEE	57	100			0		STUN,SLOW	0	ice_snow_golem	0	73	55	37	18	115	140	5542	7	7	490	735	4580	65	70	100	100	2000	150	0	0	0	20	0	0	0	2	40	40	40	40	40	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7043	7043	S_PAWN	MONSTER	MAGIC	81	100			0			0	ice_snow_monster	0	78	104	52	20	173	320	5523	7	5	522	783	2689	70	90	100	100	2000	850	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7044	7044	S_PAWN	MONSTER	MELEE	81	100			0			0	ice_snow_whale	0	79	105	52	20	225	275	5676	7	5	529	796	2732	71	100	100	100	2000	150	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7045	7045	S_PAWN	MONSTER	MELEE	82	100			0			0	ice_snow_ANIMAL	0	79	105	53	20	176	329	5834	7	5	587	880	2776	72	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7046	7046	KNIGHT	MONSTER	MELEE	83	100			0		STUN,SLOW	0	ice_snow_dog	0	81	107	53	20	176	329	7778	12	10	875	1314	4626	72	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7047	7047	KNIGHT	MONSTER	MELEE	83	100			0		STUN,SLOW	0	ice_snow_man	0	108	53	81	21	230	283	7993	12	10	889	1334	4698	73	90	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7048	7048	KNIGHT	MONSTER	MELEE	84	100			0		STUN,SLOW	0	ice_snow_giant_man	0	109	82	55	21	182	338	8207	7	5	902	1352	4770	75	80	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7049	7049	S_KNIGHT	MONSTER	MELEE	85	100			0		STUN,SLOW	0	ice_snow_golem	0	129	126	55	21	182	338	12823	7	10	1148	1723	9540	75	70	100	100	2000	150	0	0	0	20	0	0	0	2	40	40	40	40	40	0	0	-30	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7050	7050	S_PAWN	MONSTER	MELEE	35	100		AGGR	0	DESERT		0	evil_eye	0	35	23	42	12	59	110	1389	5	7	156	234	1184	41	110	100	100	2000	150	0	0	0	0	0	3	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7051	7051	S_PAWN	MONSTER	MELEE	31	100		AGGR	0	DESERT		0	giant_scorpion	0	37	25	49	12	55	101	1571	10	9	528	792	1750	37	110	80	100	2000	150	0	0	0	0	0	0	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	7052	KNIGHT	MONSTER	MELEE	33	100		AGGR	0	DESERT	POISON	0	scorpionman_sword	0	37	49	25	12	73	89	1733	10	9	560	840	1862	39	120	120	100	2000	150	0	0	0	0	5	0	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7053	7053	S_PAWN	MONSTER	RANGE	35	100		AGGR	0	DESERT	POISON	0	scorpionman_bow	0	38	25	50	13	59	110	1852	10	9	592	888	1974	41	70	70	100	2000	850	0	0	0	0	5	0	5	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7054	7054	KNIGHT	MONSTER	MELEE	36	100		AGGR	0	DESERT	POISON	0	snakeman_sword	0	38	50	25	13	78	95	3010	5	9	608	912	4060	42	120	110	100	2000	150	0	0	0	0	5	0	0	5	15	15	15	15	15	10	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7055	7055	KNIGHT	MONSTER	RANGE	38	100		AGGR	0	DESERT	POISON	0	snakeman_bow	0	26	39	51	13	63	117	3249	5	9	640	960	4284	44	70	110	100	2000	850	0	0	0	0	5	0	0	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7056	7056	S_KNIGHT	MONSTER	MELEE	40	100		AGGR	0	DESERT		0	outlaw	0	51	26	39	13	66	122	3500	5	9	672	1008	4508	46	110	120	100	2000	150	0	0	0	0	0	0	5	5	15	15	15	15	15	0	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7057	7057	S_PAWN	MONSTER	MELEE	52	100		AGGR	0	DESERT		0	evil_eye	0	67	50	34	17	106	130	1906	7	2	168	253	1045	59	110	100	100	2000	150	0	0	0	0	0	3	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7058	7058	S_PAWN	MONSTER	MELEE	53	100		AGGR	0	DESERT		0	giant_scorpion	0	68	50	34	17	107	144	2360	7	2	273	410	1278	60	110	80	100	2000	150	0	0	0	0	0	0	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7059	7059	KNIGHT	MONSTER	MELEE	54	100		AGGR	0	DESERT	POISON	0	scorpionman_sword	0	69	52	35	17	109	134	2433	7	2	278	417	1302	62	120	120	100	2000	150	0	0	0	0	5	0	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7060	7060	S_PAWN	MONSTER	RANGE	54	100		AGGR	0	DESERT	POISON	0	scorpionman_bow	0	69	52	35	17	110	146	3244	12	7	382	573	2170	62	70	70	100	2000	850	0	0	0	0	5	0	5	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7061	7061	KNIGHT	MONSTER	MELEE	55	100		AGGR	0	DESERT	POISON	0	snakeman_sword	0	71	53	35	18	112	161	2508	7	2	283	424	1326	63	120	110	100	2000	150	0	0	0	0	5	0	0	5	15	15	15	15	15	10	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7062	7062	KNIGHT	MONSTER	RANGE	56	100		AGGR	0	DESERT	POISON	0	snakeman_bow	0	72	54	36	18	113	138	5382	7	7	482	723	4500	64	70	110	100	2000	850	0	0	0	0	5	0	0	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7063	7063	S_KNIGHT	MONSTER	MELEE	57	100		AGGR	0	DESERT		0	outlaw	0	73	55	37	18	115	140	5542	7	7	490	735	4580	65	110	120	100	2000	150	0	0	0	0	0	0	5	5	15	15	15	15	15	0	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7064	7064	S_PAWN	MONSTER	MELEE	81	100		AGGR	0	DESERT		0	evil_eye	0	78	104	52	20	173	320	5523	7	5	522	783	2689	70	110	100	100	2000	150	0	0	0	0	0	3	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7065	7065	S_PAWN	MONSTER	MELEE	81	100		AGGR	0	DESERT		0	giant_scorpion	0	79	105	52	20	225	275	5676	7	5	529	796	2732	71	110	80	100	2000	150	0	0	0	0	0	0	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7066	7066	KNIGHT	MONSTER	MELEE	82	100		AGGR	0	DESERT	POISON	0	scorpionman_sword	0	79	105	53	20	176	329	5834	7	5	587	880	2776	72	120	120	100	2000	150	0	0	0	0	5	0	0	5	15	15	15	15	15	50	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7067	7067	S_PAWN	MONSTER	RANGE	83	100		AGGR	0	DESERT	POISON	0	scorpionman_bow	0	81	107	53	20	176	329	7778	12	10	875	1314	4626	72	70	70	100	2000	850	0	0	0	0	5	0	5	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7068	7068	KNIGHT	MONSTER	MELEE	83	100		AGGR	0	DESERT	POISON	0	snakeman_sword	0	108	53	81	21	230	283	7993	12	10	889	1334	4698	73	120	110	100	2000	150	0	0	0	0	5	0	0	5	15	15	15	15	15	10	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7069	7069	KNIGHT	MONSTER	RANGE	84	100		AGGR	0	DESERT	POISON	0	snakeman_bow	0	109	82	55	21	182	338	8207	7	5	902	1352	4770	75	70	110	100	2000	850	0	0	0	0	5	0	0	5	15	15	15	15	15	5	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7070	7070	S_KNIGHT	MONSTER	MELEE	85	100		AGGR	0	DESERT		0	outlaw	0	129	126	55	21	182	338	12823	7	10	1148	1723	9540	75	110	120	100	2000	150	0	0	0	0	0	0	5	5	15	15	15	15	15	0	0	10	10	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7071	7071	S_PAWN	MONSTER	MELEE	33	100		AGGR	0			0	fire_tiger	0	37	49	25	12	73	89	1733	10	9	560	840	1862	39	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	50	0	-60	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7072	7072	S_PAWN	MONSTER	MAGIC	35	100		AGGR,NOMOVE	0			0	fire_ghost	0	38	25	50	13	59	110	1852	10	9	592	888	1974	41	110	130	100	2000	850	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	-60	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7073	7073	KNIGHT	MONSTER	MELEE	36	100		AGGR	0			0	fire_tiger_boss	0	38	50	25	13	78	95	3010	5	9	608	912	4060	42	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	10	0	-50	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7074	7074	KNIGHT	MONSTER	POWER	38	100		AGGR	0		CURSE	0	fire_man	0	26	39	51	13	63	117	3249	5	9	640	960	4284	44	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	-50	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7075	7075	S_KNIGHT	MONSTER	POWER	40	100		AGGR	0		SLOW,CURSE	0	fire_knight	0	51	26	39	13	66	122	3500	5	9	672	1008	4508	46	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	0	0	-40	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7076	7076	S_PAWN	MONSTER	MELEE	54	100		AGGR	0			0	fire_tiger	0	69	52	35	17	109	134	2433	7	2	278	417	1302	62	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	50	0	-60	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7077	7077	S_PAWN	MONSTER	MAGIC	54	100		AGGR,NOMOVE	0			0	fire_ghost	0	69	52	35	17	110	146	3244	12	7	382	573	2170	62	110	130	100	2000	850	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	-60	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7078	7078	KNIGHT	MONSTER	MELEE	55	100		AGGR	0			0	fire_tiger_boss	0	71	53	35	18	112	161	2508	7	2	283	424	1326	63	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	10	0	-50	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7079	7079	KNIGHT	MONSTER	POWER	56	100		AGGR	0		CURSE	0	fire_man	0	72	54	36	18	113	138	5382	7	7	482	723	4500	64	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	-50	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7080	7080	S_KNIGHT	MONSTER	POWER	57	100		AGGR	0		SLOW,CURSE	0	fire_knight	0	73	55	37	18	115	140	5542	7	7	490	735	4580	65	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	0	0	-40	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7081	7081	S_PAWN	MONSTER	MELEE	82	100		AGGR	0			0	fire_tiger	0	79	105	53	20	176	329	5834	7	5	587	880	2776	72	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	50	0	-60	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7082	7082	S_PAWN	MONSTER	MAGIC	83	100		AGGR,NOMOVE	0			0	fire_ghost	0	81	107	53	20	176	329	7778	12	10	875	1314	4626	72	110	130	100	2000	850	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	-60	0	0	0	0	0	0	1	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7083	7083	KNIGHT	MONSTER	MELEE	83	100		AGGR	0			0	fire_tiger_boss	0	108	53	81	21	230	283	7993	12	10	889	1334	4698	73	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	10	0	-50	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7084	7084	KNIGHT	MONSTER	POWER	84	100		AGGR	0		CURSE	0	fire_man	0	109	82	55	21	182	338	8207	7	5	902	1352	4770	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	-50	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
7085	7085	S_KNIGHT	MONSTER	POWER	85	100		AGGR	0		SLOW,CURSE	0	fire_knight	0	129	126	55	21	182	338	12823	7	10	1148	1723	9540	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	0	0	-40	0	0	0	0	0	0	1	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
7086	7086	PAWN	MONSTER	MELEE	35	100			0			0	ent_guru	0	38	25	50	13	59	110	1852	10	9	592	888	1974	41	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	0	0	0	0	0	0	1	0	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7087	7087	S_PAWN	MONSTER	MAGIC	36	100			0			0	ent_hu	0	38	50	25	13	78	95	3010	5	9	608	912	4060	42	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	0	0	0	0	0	0	1	0	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	7088	S_PAWN	MONSTER	MELEE	38	100			0			0	ent_red	0	26	39	51	13	63	117	3249	5	9	640	960	4284	44	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	0	0	0	0	0	0	1	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7089	7089	KNIGHT	MONSTER	MELEE	40	100		AGGR	0		SLOW,CURSE	0	ent_black	0	51	26	39	13	66	122	3500	5	9	672	1008	4508	46	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	0	0	0	0	0	0	1	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7090	7090	PAWN	MONSTER	MELEE	54	100			0			0	ent_guru	0	69	52	35	17	110	146	3244	12	7	382	573	2170	62	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	0	0	0	0	0	0	1	0	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091	7091	S_PAWN	MONSTER	MAGIC	55	100			0			0	ent_hu	0	71	53	35	18	112	161	2508	7	2	283	424	1326	63	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	0	0	0	0	0	0	1	0	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7092	7092	S_PAWN	MONSTER	MELEE	56	100			0			0	ent_red	0	72	54	36	18	113	138	5382	7	7	482	723	4500	64	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	0	0	0	0	0	0	1	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7093	7093	KNIGHT	MONSTER	MELEE	57	100		AGGR	0		SLOW,CURSE	0	ent_black	0	73	55	37	18	115	140	5542	7	7	490	735	4580	65	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	0	0	0	0	0	0	1	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7094	7094	PAWN	MONSTER	MELEE	83	100			0			0	ent_guru	0	81	107	53	20	176	329	7778	12	10	875	1314	4626	72	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	0	0	0	0	0	0	1	0	1.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7095	7095	S_PAWN	MONSTER	MAGIC	83	100			0			0	ent_hu	0	108	53	81	21	230	283	7993	12	10	889	1334	4698	73	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	0	0	0	0	0	0	1	0	1.0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7096	7096	S_PAWN	MONSTER	MELEE	84	100			0			0	ent_red	0	109	82	55	21	182	338	8207	7	5	902	1352	4770	75	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	0	0	0	0	0	0	1	0	1.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7101	7101	KNIGHT	MONSTER	MELEE	100	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_daepo	0	0	0	90	0	0	0	200000	10	1	11578	17368	100000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
