Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
21527	21527	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	390000	21528	350	15	LEVEL	41	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	23	0	0	0
21528	21528	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	590000	21529	351	15	LEVEL	41	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	28	0	0	0
21529	21529	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	41	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	33	0	0	0
21530	21530	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	20000	21531	343	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	2	0	0	0
21531	21531	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	30000	21532	344	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	4	0	0	0
21532	21532	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	45000	21533	345	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	6	0	0	0
21533	21533	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	70000	21534	346	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	4	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	8	0	0	0
21534	21534	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	110000	21535	347	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	13	0	0	0
21535	21535	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	170000	21536	348	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	6	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	18	0	0	0
21536	21536	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	260000	21537	349	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	7	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	23	0	0	0
21537	21537	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	390000	21538	350	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	8	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	28	0	0	0
21538	21538	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	590000	21539	351	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	9	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	33	0	0	0
21539	21539	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	60	LEVEL	0	APPLY_BLOCK	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	38	0	0	0
21540	21540	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	20000	21541	343	15	LEVEL	80	LEVEL	0	APPLY_DODGE	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	4	0	0	0
21541	21541	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	30000	21542	344	15	LEVEL	80	LEVEL	0	APPLY_DODGE	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	6	0	0	0
21542	21542	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	45000	21543	345	15	LEVEL	80	LEVEL	0	APPLY_DODGE	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	8	0	0	0
21543	21543	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	70000	21544	346	15	LEVEL	80	LEVEL	0	APPLY_DODGE	4	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	13	0	0	0
21544	21544	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	110000	21545	347	15	LEVEL	80	LEVEL	0	APPLY_DODGE	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	18	0	0	0
21545	21545	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	170000	21546	348	15	LEVEL	80	LEVEL	0	APPLY_DODGE	6	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	23	0	0	0
21546	21546	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	260000	21547	349	15	LEVEL	80	LEVEL	0	APPLY_DODGE	7	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	28	0	0	0
21547	21547	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	390000	21548	350	15	LEVEL	80	LEVEL	0	APPLY_DODGE	8	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	33	0	0	0
21548	21548	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	590000	21549	351	15	LEVEL	80	LEVEL	0	APPLY_DODGE	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	38	0	0	0
21549	21549	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	80	LEVEL	0	APPLY_DODGE	12	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	13	0	0	0	43	0	0	0
21550	21550	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	20000	21551	343	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	4	0	0	0
21551	21551	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	30000	21552	344	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	6	0	0	0
21552	21552	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	45000	21553	345	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	8	0	0	0
21553	21553	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	70000	21554	346	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	13	0	0	0
21554	21554	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	110000	21555	347	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	18	0	0	0
21555	21555	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	170000	21556	348	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	23	0	0	0
21556	21556	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	260000	21557	349	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	4	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	28	0	0	0
21557	21557	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	390000	21558	350	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	33	0	0	0
21558	21558	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	590000	21559	351	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	6	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	38	0	0	0
21559	21559	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_HEAD	NONE	20000	890000	0	0	15	LEVEL	100	LEVEL	0	APPLY_MELEE_MAGIC_ATTBONUS_PER	8	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	43	0	0	0
21900	21900	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	22	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	15	19	13	15	49	0	0	0
21901	21901	ITEM_WEAPON	WEAPON_DAGGER	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	28	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	0	0	8	11	28	0	0	0
21902	21902	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	28	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	0	0	7	29	56	0	0	0
21903	21903	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	36	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	0	0	14	22	56	0	0	0
21904	21904	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	32	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	10	18	13	15	35	0	0	0
21905	21905	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	26	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	14	22	11	17	49	0	0	0
21906	21906	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	0	REAL_TIME	1296000	APPLY_ATT_SPEED	22	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	20	APPLY_NONE	0	0	15	19	13	15	49	0	0	0
21910	21910	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	24	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	20	24	20	24	49	0	0	0
21911	21911	ITEM_WEAPON	WEAPON_DAGGER	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	23	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	0	0	13	15	28	0	0	0
21912	21912	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	27	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	0	0	19	57	56	0	0	0
21913	21913	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	34	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	0	0	24	42	56	0	0	0
21914	21914	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	32	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	10	18	13	15	49	0	0	0
21915	21915	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	23	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	18	28	13	19	49	0	0	0
21916	21916	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	10	REAL_TIME	1296000	APPLY_ATT_SPEED	22	APPLY_CRITICAL_PCT	5	APPLY_MALL_ATTBONUS	25	APPLY_NONE	0	0	15	19	13	17	49	0	0	0
21920	21920	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	15	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	20	28	25	35	49	0	0	0
21921	21921	ITEM_WEAPON	WEAPON_DAGGER	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	15	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	0	0	15	19	28	0	0	0
21922	21922	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	15	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	0	0	40	88	56	0	0	0
21923	21923	ITEM_WEAPON	WEAPON_TWO_HANDED	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	25	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	0	0	34	52	56	0	0	0
21924	21924	ITEM_WEAPON	WEAPON_BELL	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	15	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	19	27	25	35	49	0	0	0
21925	21925	ITEM_WEAPON	WEAPON_FAN	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	15	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	29	33	18	24	49	0	0	0
21926	21926	ITEM_WEAPON	WEAPON_CLAW	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	20	REAL_TIME	1296000	APPLY_ATT_SPEED	17	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	30	APPLY_NONE	0	0	15	19	16	23	49	0	0	0
21930	21930	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG | ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_WOLFMAN | ANTI_CHANGELOOK | ANTI_REINFORCE | ANTI_ENCHANT | ANTI_ENERGY | ANTI_PETFEED | ANTI_APPLY | ANTI_ACCE	NONE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	30	REAL_TIME	1296000	APPLY_ATT_SPEED	27	APPLY_CRITICAL_PCT	6	APPLY_MALL_ATTBONUS	35	APPLY_NONE	0	0	36	46	38	52	51	0	0	0
